ChangeType,branch_code,FieldName,OldValue,NewValue
Modified,01528,address.line2,"NEAR OLD CENTRAL BANK, OLD ANAJ MANDI ROAD",NEAR OLD CENTRAL BANK
Modified,01528,mobile,"7015719110, 7988159136","7988159136, 7206487691"
Modified,00429,address.line3,"NEAR NARASIMHA SUPER MARKET, KAKARMATH",KAKARMATH
Modified,00429,address.line2,AMBARKODLA ROAD,"AMBARKODLA ROAD, NEAR NARASIMHA SUPER MARKET"
Modified,00429,contact,08388-232450,
Modified,02743,address.line2,"PO: GUMTHALA RAO, YAMUNA NAGAR","PO: GUMTHALA RAO, YAMUNA NAGAR ROAD"
Modified,02743,mobile,"9992784018, 8295745273",9992784018
Modified,04914,address.line1,"H NO: E-16, OPP: PICINIC HUT GARDEN",H NO: A-118
Modified,04914,address.line3,"SATYAWATI COLONY, ASHOK VIHAR PHASE III","KAKAJI LANE, ASHOK VIHAR PHASE III"
Modified,04914,address.line2,NEAR SWAMI NARAYAN GOLL CHAKKAR UNDER PASS,"NEAR SWAMI NARAYAN MANDIR, 3 FEBRUARY PARK"
Modified,04914,coords,"['28.6890000000', '77.1835810000']","['28.6844040000', '77.1859630000']"
Modified,00098,mobile,"9991602919, 3467723977","9991602919, 9467723977"
Modified,03090,contact,8446535647,
Modified,03090,mobile,9890443713,"9890443713, 8446535647"
Modified,01322,contact,08856- 230543,
Modified,03409,address.line1,"PRABHU UPAHAR, H NO: 70","H NO: 70, PRABHU UPAHAR"
Modified,03409,email,aonla@bkivv.org,
Modified,00403,address.line1,'SHIVA SALIGRAM BHAWAN',"H.NO: 11/295, SHIVA SALIGRAM BHAWAN"
Modified,00403,address.line2,"11/295, MOKSHAGUNDAM STREET",MOKSHAGUNDAM STREET
Modified,00403,contact,8564-251099,
Modified,04800,address.line3,NEAR DUSSEHRA GROUND,MUKHERJEE NAGAR
Modified,04800,address.line2,MUKHERJEE NAGAR,NEAR DUSSHERA GROUND ROAD
Modified,04800,mobile,9818001501,9210483073
Modified,00132,address.line1,"H NO: MG-17, 'SHANTI KUND'","H NO: MG-17, SHANTI KUND"
Modified,00132,address.line3,NEAR GEETA BHAWAN,
Modified,00132,address.line2,GIRI ROAD,"NEAR GEETA BHAWAN, GIRI ROAD"
Modified,00132,contact,"0680-2203104, 09336803104",
Modified,00132,email,shantikund.bam@bkivv.org,giriroad@bkivv.org
Modified,01926,address.line2,,NEAR HANUMAN MANDIR
Modified,01926,contact,05241- 255687,
Modified,02035,address.line2,ARYA NAGAR,"ARYA NAGAR, NEAR VISHAL MEGA MART"
Modified,02035,contact,05862- 273277,
Modified,02035,mobile,"9455812394, 9580827645","9455812394, 8317095363"
Modified,04585,address.line1,"H.NO:105, WARD NO:2",H.NO:105
Modified,04585,address.line3,BADADANDA,"BADADANDA STREET, WARD NO:2"
Modified,00870,address.line2,NEAR VIJAY NAGAR,NEAR VIJAY NAGAR ROAD
Modified,00432,address.line2,SREE RAGHAVENDRA SWAMY MATH RD,SREE RAGHAVENDRA SWAMY MATH ROAD
Modified,00432,contact,08284-230755,
Modified,90001,region,INDIA,MADHUBAN SISTER CONCERNS
Modified,04073,mobile,"9325605169, 9325605169",9325605169
Modified,01424,contact,02132- 264049,
Modified,00599,address.line1,"H NO: 8/520, 'LOTUS HOUSE'","H NO: 8/520, LOTUS HOUSE"
Modified,00599,contact,0230-2426223,
Modified,04043,mobile,"8329717953, 9403326955",8329717953
Modified,01669,contact,011- 25553343,
Modified,02821,address.line2,BEGUM GANJ,"BEGUM GANJ, NAHAR ROAD"
Modified,01219,address.line3,TEH:KUMTA,TEH: KUMTA
Modified,01219,contact,08386-257113,
Modified,01433,mobile,"9359140442, 9405444701",9359140442
Modified,05086,address.line2,NEAR MORE SUPER MARKET,METRO MALL ROAD
Modified,03176,address.line3,,NEAR BUS STAND ROAD
Modified,03176,email,,bkmakthal@gmail.com
Modified,90006,region,INDIA,MADHUBAN SISTER CONCERNS
Modified,04244,address.line2,DIVINE MEADOWS,DIVINE MEADOWS ROAD
Modified,02253,address.line1,"H.NO 192, 'PRAPTI BHAWAN', SALIMAR PARK","H.NO 192, PRAPTI BHAWAN, SALIMAR PARK"
Modified,02253,contact,2629-231267,
Modified,02488,contact,011-27483875,
Modified,03767,email,,meerutfazalpur@bkivv.org
Modified,02376,mobile,"9005283086, 7007507715",9005283086
Modified,03932,email,,pendraroad@bkivv.org
Modified,04023,address.line3,SOUTH CITY-1,"C-BLOCK ROAD, SOUTH CITY-1"
Modified,03190,contact,01233- 284099,
Modified,00971,section,00971,01758
Modified,00971,sub_zone,DELHI KAROL BAGH,DELHI ORC
Modified,01341,address.line3,,DEOLGAONRAJA
Modified,01341,mobile,"9960377011, 7350617642",9960377011
Modified,01570,section,00814,01570
