ChangeType,branch_code,FieldName,OldValue,NewValue
Modified,05553,email,,bkjayanagar9block.blr@bkivv.org
Modified,00243,name,DAHOD,DAHOD (GUJ)
Modified,00243,mobile,9427019160,"9327953733, 9427019160"
Modified,00243,address.line2,OPP: CITY GROUND,"OPP: CITY GROUND, POLICE STATION ROAD"
Modified,00243,contact,02673- 247227,
Modified,02303,mobile,"8895235666, 9861247225",8895235666
Modified,02303,address.line3,"BY PASS ROAD, WARD NO: 13",WARD NO: 13
Modified,02303,address.line2,JYOTI DARSHAN DHAM,"JYOTI DARSHAN DHAM, BY PASS ROAD"
Modified,02303,contact,06760- 242522,
Modified,01050,mobile,"9438579261, 8917585106",7735200799
Modified,02738,name,JAITU,JAITU (FARIDKOT)
Modified,02738,contact,01635- 231052,
Modified,01342,mobile,"9420040358, 9284060169","9325170337, 9284060169, 7385485742"
Modified,01342,address.line2,"SHRI RAM VIHAR, NEAR NEW BUS STAND","SHRI RAM VIHAR ROAD, NEAR NEW BUS STAND"
Modified,01342,contact,07234- 223208,
Modified,03212,email,,jambughoda@bkivv.org
Modified,03212,contact,2676-241551,
Modified,02304,address.line3,UDAYPUR,UDAYPUR ROAD
Modified,05164,email,,dhanori.pun@bkivv.org
Modified,02473,mobile,"9426035149, 9662072787",9662072787
Modified,02473,address.line2,(PLOT OF VAISHALI THEATRE),PLOT OF VAISHALI THEATRE
Modified,02473,contact,02763-264149,
Modified,03911,coords,"['22.5780164000', '75.7837635000']","['22.5772520000', '75.7827140000']"
Modified,03911,mobile,"9843020159, 6268014479","6268014479, 9926417877"
Modified,03911,address.line2,INDRAPURI COLONY,"INDRAPURI COLONY, BORKHEDI ROAD"
Modified,03911,address.line1,"H NO: 286, BORKHEDI ROAD",SHIV DARSHAN BHAWAN
Modified,00378,contact,08335-243052,
Modified,00376,contact,08350- 280595,
Modified,00294,mobile,9427888730,"9427888730, 9925204870"
Modified,00294,contact,"0261- 2234441, 2236563",0261- 2234441
Modified,04931,name,MUANA,MUANA (JIND)
Modified,04931,coords,"['29.4350700000', '76.5682990000']","['29.4337030000', '76.5692920000']"
Modified,04931,address.line3,SAFIDON,"MUANA, TAL:SAFIDON"
Modified,04931,address.line2,"ITI STREET, NEAR HANUMAN MANDIR",NEAR BOYS SCHOOL
Modified,04931,address.line1,"HOUSE NO: 1133, RANA BHAWAN",RANA BHAWAN
Modified,00165,mobile,"8763928466, 9348361756",9348361756
Modified,00165,contact,06755- 220108,
Modified,03631,mobile,"7006143823, 7889571590",7006143823
Modified,04939,coords,"['18.6577180000', '73.7232590000']","['18.6577580000', '73.7232060000']"
Modified,04939,mobile,9922843864,"9922843864, 9881664544"
Modified,04939,email,,kiwale.pun@bkivv.org
Modified,04939,address.line3,"KIWALE ROAD, TAL: MULSHI",TAL: MULSHI
Modified,04939,address.line2,NEAR PCMC SCHOOL,"NEAR PCMC SCHOOL, KIWALE ROAD"
Modified,04939,address.line1,"FLAT NO: 204, GANESH HERITAGE","FLAT NO: 102,103, JAI GANESH HERITAGE"
Modified,04821,address.line2,NEAR PRIMARY SCHOOL,"NEAR PRIMARY SCHOOL, GADHODA ANERA ROAD"
Modified,04821,address.line1,ANUBHUTI DHAM,"S.NO: 991, ANUBHUTI DHAM"
Modified,02597,mobile,"9596801881, 9797613194","9596801881, 7889331600"
Modified,01525,mobile,8146586410,"8146586410, 9888159008"
Modified,01525,contact,0183- 2451199,
Modified,03270,contact,2827-276000,
Modified,02893,mobile,9427209848,"9427209848, 9428699127"
Modified,02893,contact,-,
Modified,04324,mobile,"9439707629,  9337461935","9439707629, 7008979323"
Modified,04377,mobile,9979853613,9712033998
Modified,02715,mobile,"7610032207, 9530298700",9530298700
Modified,02715,contact,141-2307615,0141-2307615
Modified,02317,address.line1,"A/1, VISHWA ANUBHUTI","PLOT NO: A/1, VISHWA ANUBHUTI"
Modified,01529,contact,01637-264515,
Modified,01078,contact,0265-2251808,
Modified,02637,address.line1,SNEHAMRUT BHAWAN,"SNEHAMRUT BHAWAN, PLOT NO: 35,40,41"
Modified,05484,email,,pimpalgaonbaswant@bkivv.org
Modified,05484,address.line1,"PLOT NO-12, 200SQ.MTRS","PLOT NO: 12, 200 SQ.MTRS"
Modified,03082,mobile,9913744809,8160716059
Modified,03082,contact,0281-2707988,
Modified,03077,coords,"['15.6086260000', '79.6159260000']","['15.6056700000', '79.6207710000']"
Modified,03077,address.line3,,PODILI
Modified,03077,address.line2,"RADHAM ROAD, OPP: SRI VENKATESWARA MARBLES",NEAR INDIAN PETROL BUNK
Modified,03077,address.line1,HOUSE NO: 14-155A,"H NO: 403, 4TH FLOOR, BRUNDAVANAM APARTMENT"
Modified,03077,contact,08499- 244089,
Modified,01592,mobile,,8925424597
Modified,01592,contact,04566-222433,
Modified,04333,mobile,"7787011800,  9438436513",7787011800
Modified,04333,email,,panikoili@bkivv.org
Modified,00611,name,KARAD,KARAD (SATARA)
Modified,00611,address.line3,"BANPURIKAR COLONY, SHANIWAR PETH ROAD","BANPURIKAR COLONY, SHANIWAR PETH"
Modified,00611,address.line2,NEAR P.T.PATIL UDYAN,NEAR P.D.PATIL UDYAN
Modified,00611,address.line1,"H NO: 399/1A, PEACE HOUSE","H NO: 399/1A, SADBHAVNA BHAWAN"
Modified,02485,mobile,9937284299,"9937284299, 9777642353"
Modified,00222,address.line3,KERIYA ROAD BY PASS,"KERIYA ROAD, OFF: BYPASS"
Modified,00222,address.line1,'DIVYA ANUBHUTI BHAWAN',"DIVYA ANUBHUTI BHAWAN, PLOT NO: 272"
Modified,04861,mobile,9373859585,"9764203809, 8605363474"
Modified,00164,contact,06766- 253086,
Modified,04969,coords,"['24.3170570000', '80.9748600000']","['24.3107390000', '80.9670240000']"
Modified,04969,mobile,"9424529679, 9669983583","9424529679, 7722800936"
Modified,04969,email,,amarpatan@bkivv.org
Modified,04969,address.line3,,AMARPATAN
Modified,04969,address.line2,REWA ROAD,"MAIHAR ROAD, BEHIND BSNL OFFICE, NEAR CIVIL COURT"
Modified,04969,address.line1,"H NO: 254, PATEL BHAWAN","H NO: 283, GYAN VIGYAN PANDAV BHAWAN, WARD NO-4"
Modified,04709,email,cidco.nsk@bkivv.org,indiranagar.nsk@bkivv.org
Modified,03871,mobile,9902328224,9886234331
Modified,01754,address.line1,"101, PRIYATI COMPLEX","FLAT NO: 101, PRIYATI COMPLEX"
Modified,01754,contact,079-26766606,
Modified,04711,coords,"['21.4865899000', '83.9587715000']","['21.4877430000', '83.9545560000']"
Modified,04711,mobile,"8763353076, 8249431551",6372411070
Modified,04711,address.line3,MUNGAPARA,KHETRAJPUR
Modified,04711,address.line2,NEAR SAI MANDIR,"MURARI GALI, NEAR MARWADI DHARMASHALA"
Modified,04711,address.line1,KHATA NO: 2543/44/45,"HOUSE NO : 6, SIDDHI NIKETAN"
Modified,05477,name,JADAR,JADAR (SABARKANTHA)
Modified,05477,address.line2,SHAKTINAGAR,"SHAKTINAGAR SOCIETY, NEAR DEBHOL RIVER"
Modified,05477,address.line1,"PLOT NO: 16/17, PEACE PALACE","PLOT NO: 16,17, PEACE PALACE"
Modified,02217,address.line2,3RD CROSS,"3RD CROSS, COURT ROAD"
Modified,02217,contact,08370-284070,
Modified,05204,email,,poovatturpullad@bkivv.org
Modified,05204,address.line2,"CHATHANPARA, PULLAD, KOZHENJERRY","CHATHANPARA, PULLAD, KOZHENJERRY ROAD"
Modified,02514,contact,0281-2332222,
Modified,05314,name,CHERANTAPARA,RAJKANIKA CHERANTAPARA
Modified,05314,mobile,9439829289,"9439829289, 9040739434"
Modified,05314,address.city,CHERANTAPARA,RAJKANIKA
Modified,01007,mobile,9861308285,"9861308285, 9078111684"
Modified,01007,email,,chhatia@bkivv.org
Modified,02640,mobile,"9898759336,9913473510,9574355150","9898759336, 9913473510, 9574355150"
Modified,02640,email,,kalarani@bkivv.org
Modified,02640,contact,02664-233238,
Modified,02957,mobile,9427206085,"9427206085, 9173106085"
Modified,02957,contact,02797- 210499,
Modified,01782,mobile,8763340317,"8763340317, 9777407846"
Modified,01782,address.line1,"SWARNIM BHAWAN, BRAHMA KUMARIS MARG","PLOT NO: 2525, SWARNIM BHAWAN, BRAHMA KUMARIS MARG"
Modified,90006,region,INDIA,MADHUBAN SISTER CONCERNS
Modified,02021,contact,022- 28681105,
Modified,00780,address.line2,OPP. SANJAY ROSE GARDEN,"OPP. SANJAY ROSE GARDEN, WARD NO-9, RAILWAY ROAD"
Modified,00780,address.line1,'VISHWA KALYANI BHAWAN',"'VISHWA KALYANI BHAWAN', KHASRA NO: 392"
Modified,02455,address.line3,JAMAL ROAD,
Modified,02455,address.line2,NEAR GRAMIN BANK,"BUS STOP, NEAR GRAMIN BANK, JAMAL ROAD"
Modified,02455,address.line1,SHIV SHAKTI BHAWAN,"SHIV SHAKTI BHAWAN, GALI NO-11"
Modified,02455,contact,01666- 296100,
Modified,00864,section,00836,00864
Modified,00175,mobile,9437308513,"9437308513, 8249255651"
Modified,00175,address.line3,WARD 11,
Modified,00175,address.line2,JADUMANI NAGAR ROAD,"JADUMANI NAGAR ROAD, WARD 11"
Modified,02374,name,DEOLI,DEOLI (TONK)
Modified,02374,email,,deoli@bkivv.org
Modified,02374,contact,-,
Modified,00268,contact,02674- 252551,
Modified,02195,mobile,"9373610860, 9420040358","9373610860, 9325170337"
Modified,05610,name,REOTI,REOTI (BALLIA)
Modified,05610,section,00180,03229
Modified,05610,address.line1,OJHA BHAWAN,"OJHA BHAWAN, WARD NO-3"
Modified,03349,coords,"['23.7120920000', '76.0154940000']","['23.7048400000', '75.9944850000']"
Modified,03349,mobile,"8319171083, 9691751386",8319171083
Modified,03349,address.line3,BHATPURA,AGAR MALWA
Modified,03349,address.line2,"HATPURA MARKET, BRAHMAN GALLI","SHIVDHAM COLONY, UJJAIN ROAD"
Modified,03349,address.line1,"H.NO : 71 , SHREE BALAJI BHAWAN",PITRA KRUPA
Modified,01245,mobile,9966984600,"7680869646, 9966984600"
Modified,01245,address.line2,NEAR DEGREE COLLEGE ROAD,"NEAR DEGREE COLLEGE ROAD, VEGITABLE MARKET"
Modified,01245,contact,08520-227039,
Modified,03862,address.line2,NEAR KISAN PIPE FACTORY,"NEAR KISAN PIPE FACTORY, BANSUR ROAD"
Modified,02628,mobile,9743363463,9880784540
Modified,02628,email,,kavalbyrasandra.blr@bkivv.org
Modified,02628,address.line2,"D.NO: 1010,  BEHIND P&T QUARTERS","D.NO: 1010, BEHIND P&T QUARTERS"
Modified,00445,mobile,"9986277092, 9739158119","9986277092, 9606304179, 9739158119"
Modified,00445,email,,chikpet.tmk@bkivv.org
Modified,00445,contact,0816-2274141,
Modified,01009,mobile,"9438175321, 6712306451",9438175321
Modified,01009,contact,0671- 2306451,
Modified,00790,name,SOLAN,SOLAN (HP)
Modified,00374,contact,08334-250315,
Modified,01022,mobile,"9438108113, 9861773175","8917268434, 7855932210"
Modified,01022,address.line3,NH-43,
Modified,01022,address.line2,CIPI,"NEAR SUBARNA BARAHI TEMPLE, CIPI, NH-43"
Modified,01022,address.line1,NEAR SUBARNA BARAHI TEMPLE,"SHIV SHAKTI BHAWAN, H NO: 029"
Modified,01022,contact,06724- 221457,
Modified,03399,contact,663-3550305,
Modified,01773,email,,markatnagar.ctc@bkivv.org
Modified,01092,address.line3,TAL-JASDAN,TAL: JASDAN
Modified,01092,contact,02821-220831,
Modified,04334,mobile,"7538977792,  7873164822",7538977792
Modified,00366,mobile,"8971403668, 9449151207",8971403668
Modified,00366,address.line1,"PLOT NO: 261B/15, LIGHT HOUSE","TMC 6789, PLOT NO:15, LIGHT HOUSE"
Modified,00756,contact,01635-222115,
Modified,01557,mobile,9464928412,"9464928412, 6239229809"
Modified,01557,address.line3,NEAR SHAHMANA ROAD,
Modified,01557,address.line2,PURIAN MOHALLA,"PURIAN MOHALLA, NEAR SHAHMANA ROAD"
Modified,02523,address.line3,SHIVNAGAR SOCIETY,
Modified,02523,address.line2,STATION ROAD,"STATION ROAD, SHIVNAGAR SOCIETY"
Modified,02523,contact,02670- 227011,
Modified,01080,mobile,"9099720933,8487878827",9099720933
Modified,01080,address.line1,'SHIV SHAKTI BHAWAN' 119-126,"'SHIV SHAKTI BHAWAN', H NO: 119-126"
Modified,01080,contact,02665-220813,
Modified,02428,email,,sadakarjuni@bkivv.org
Modified,02428,address.line2,"OPP: GOOGLE COMPUTER, PANCHAYAT SAMATI RD","OPP: GOOGLE COMPUTER, PANCHAYAT SAMATI ROAD"
Modified,01605,mobile,9444691463,"9444691463, 8838906116"
Modified,03494,address.line3,TAL: KAGVAD,TAL: KAGWAD
Modified,00626,address.line1,"CHINTAMANI GLORY BUILDING, 1ST FLOOR","CHINTAMANI GLORY BUILDING, 1ST FLOOR, H.NO: 101 TO 106"
Modified,05433,name,COSSIM BAZAR,KHAGRA
Modified,05433,coords,"['24.1190600000', '88.2761960000']","['24.1080400000', '88.2478700000']"
Modified,05433,mobile,"8981545992, 9330473239","9564805954, 8670524324"
Modified,05433,address.line3,"COSSIM BAZAR, TAL: BERHAMPORE",KHAGRA
Modified,05433,address.line2,SHREEPUR ROAD,"NETAJI ROAD, NATUN BAZAR, BEHIND PUNJAB NATIONAL BANK"
Modified,05433,address.city,COSSIM BAZAR,KHAGRA
Modified,05433,address.line1,"H NO: 2/23, MANINDRA NAGAR 1","HOLDING NO: 180/1/2, KOMAL GANDHAR APT"
Modified,02447,district,Aurangabad,CHHATRAPATI SAMBHAJI NAGAR
Modified,03526,mobile,8237011182,"8237011182, 7028381182"
Modified,03526,address.line2,"BEHIND SHIV SAGAR HOTEL, NEW D.P. ROAD","BEHIND THE GREEN OASIS HOTEL, NEW D.P. ROAD"
Modified,03980,name,KACHCHH MANDVI,MANDVI (KUTCH)
Modified,03980,address.city,KACHCHH MANDVI,MANDVI
Modified,00434,mobile,"8762102547, 9483855655","8762102547, 9483855655, 9483866842"
Modified,00778,name,RANIA,RANIA (SIRSA)
Modified,02864,address.line2,MOTA HATHIDARA,"MOTA HATHIDARA, JALOD ROAD"
Modified,02864,address.line1,SHIVALAYA BHAWAN,"SHIVALAYA BHAWAN, PLOT NO: 131"
Modified,02237,mobile,"9439060915, 9937886303",7735538310
Modified,02237,contact,06729-221707,
Modified,02013,name,AKOT,AKOT (AKOLA)
Modified,04371,address.line2,NADODA VAS,"NADODA VAS, WATER TANK ROAD"
Modified,05434,address.line2,NEAR GAJANAN TEMPLE,GAJANAN MAHARAJ TEMPLE ROAD
Modified,01299,coords,"['12.5445034000', '77.4195202000']","['12.5355520000', '77.4134090000']"
Modified,01299,mobile,"9945232465, 9902784662","9945232465, 6362915175"
Modified,01299,email,,kanakapura@bkivv.org
Modified,01299,address.line3,"NEAR SOCIAL WELFEAR OFFICE, J.C. EXTEN","NEAR PIPE LINE, KANAKAPURA"
Modified,01299,address.line2,PUTTADASU STREET,"MYSORE MAIN ROAD, VEERABHADRESHWARA LAYOUT"
Modified,01299,address.line1,PUTTALAKSHMAMMA,REVANA SIDDESWARA NILAYA
Modified,01299,contact,080-27524761,
Modified,04967,name,MUKERIAN,MUKERIAN NAHAR COLONY
Modified,01105,address.line1,"155,156 MAHER NAGAR SOCIETY","H NO: 198,155,156, MAHER NAGAR SOCIETY"
Modified,01105,contact,0261-2780012,
Modified,02512,address.line1,"PRABHU PRAPTI, HOUSE NO: 24/18419/000/0SA","PRABHU PRAPTI, H.NO: 24/18419/000/0SA"
Modified,02512,contact,0281-2587042,
Modified,01402,mobile,"9324578428, 9887585476","9324578428, 9987693016"
Modified,01402,contact,022-25530216,
Modified,04991,name,MUDKI,MUDKI (FEROZEPUR)
Modified,03878,coords,"['22.4549426000', '83.2056649000']","['22.4578180000', '83.2081840000']"
Modified,03878,mobile,"9669716651, 9589163161","9669716651, 6268014607"
Modified,03878,email,,dharamjaigarh@bkivv.org
Modified,03878,address.line2,BEHIND STATE BANK,"MAHARANA PRATAP CHOWK, NEAR VANMANDAL KARYALAYA"
Modified,03878,address.line1,"H NO: 86, BTI ROAD","H NO: 7/49, WARD NO: 7"
Modified,01788,mobile,"9925735113, 9712525324, 9265825440","9925735113, 9712525324"
Modified,01788,contact,02751-281040,
Modified,01181,mobile,"9492828040, 8143586112","9492828040, 6304773937"
Modified,04725,email,,trimurtichowk.nsk@bkivv.org
Modified,04725,address.line2,NEAR AMBIKA NAGAR,"KAMATWADA ROAD, NEAR AMBIKA NAGAR"
Modified,02047,coords,"['21.7543252000', '83.8638115000']","['21.7543150000', '83.8637040000']"
Modified,02047,mobile,8249821412,"9438419028, 8249821412"
Modified,02047,address.line2,"MANGALA MANDIR ROAD, NEAR DAILY MARKET",NEAR MANGALA MANDIR
Modified,02047,address.line1,M.C.L. QUARTER NO.I/B A-370,PLOT NO: 81
Modified,02047,contact,06645-234423,
Modified,03664,mobile,8884016099,7026185533
Modified,05049,coords,"['24.5996900000', '92.3220890000']","['24.5970500000', '92.3260230000']"
Modified,05049,mobile,"8638751602, 7086528029","7086528029, 8638751602"
Modified,05049,email,,patherkandi@bkivv.org
Modified,05049,district,Karimganj,SRIBHUMI
Modified,05049,address.line3,"NEAR BLOCK OFFICE, MUNDAMALA ",PATHERKANDI
Modified,05049,address.line2,O.N.G.C. ROAD,"ONGC ROAD , NEAR BLOCK OFFICE"
Modified,05049,address.line1,"H NO: 21, SITA VILLA",RAJRISHI BHAWAN
Modified,03416,name,MAHWA,MAHWA (DAUSA)
Modified,03416,mobile,7976168236,"7976168236, 8058696152"
Modified,03416,contact,8058696152,
Modified,04189,mobile,9739773230,"7019106066, 9739773230"
Modified,03965,mobile,8957740895,"7897990347, 8957740895"
Modified,05632,email,,dhamara@bkivv.org
Modified,05632,address.line2,NEAR DHAMARA G.P. OFFICE,"NEAR DHAMARA G.P. OFFICE, WARD NO-9, CHANDBALI ROAD"
Modified,05632,address.line1,AT/PO/PD: DHAMARA,"AT/PO/PD: DHAMARA, H NO: 618/1006"
Modified,04757,address.line2,TIPPU SULTHAN COLONY,"BEHIND SYNDICATE BANK GALLI, TIPPU SULTHAN CIRCLE"
Modified,04757,address.line1,SYNDICATE BANK GALLI,"H NO: 5-3-918/B/1, P.I.D.NO: 40-9-59"
Modified,02915,mobile,9483205027,9480702853
Modified,04720,email,,chouthkabarwara@bkivv.org
Modified,05416,address.line3,NEAR SHIVA TEMPLE,NEAR SHIVA TEMPLE ROAD
Modified,00985,address.line1,SHIVA JYOTI DARSAN BHAWAN,"H NO: 69, SHIVA JYOTI DARSAN BHAWAN"
Modified,00985,contact,06725- 227139,
Modified,00357,mobile,"8762743944, 9611787844",9611787844
Modified,00357,email,,athani@bkivv.org
Modified,00357,contact,08289- 252006,
Modified,01827,mobile,,9480970805
Modified,01827,contact,08381- 268622,
Modified,04341,coords,"['27.3041220000', '78.0269920000']","['27.3043080000', '78.0289960000']"
Modified,04341,address.line3,TAL: ETMADPUR,"KHANDAULI, TAL: ETMADPUR"
Modified,04341,address.line2,"GARHI RAYSINGH, MALUPUR ROAD","MALUPUR ROAD , NEAR OM MARRIAGE HOME"
Modified,04341,address.line1,"H NO: 1, SULTAN UPADHYA","H NO: 12, SHANTI SAROVAR"
Modified,05278,name,GUDHE,DHEBEWADI
Modified,05278,coords,"['17.2357120000', '73.9801660000']","['17.2375170000', '73.9552800000']"
Modified,05278,email,,gudhe@bkivv.org
Modified,05278,address.line3,TAL: PATAN,"AT POST: DHEBEWADI, TAL: PATAN"
Modified,05278,address.line2,"NEAR Z.P. SCHOOL, KALGAON ROAD",BEHIND FOREST OFFICE
Modified,05278,address.city,GUDHE,DHEBEWADI
Modified,05278,address.line1,H NO: 278,"H NO: 278, BRAHMA KUMARIS"
Modified,01179,contact,08155- 314958,
Modified,05534,email,,arilova.vsp@bkivv.org
Modified,03239,mobile,8917602509,9937630155
Modified,03239,address.line1,AT: BASANTPUR,"NEAR TO BUS STOP, AT: BASANTPUR"
Modified,03687,mobile,9868367061,8700984160
Modified,00447,mobile,8722311115,"9341747911, 8722311115"
Modified,00447,address.line3,"THAPPA MODALIAR STREET, SHIVAJI NAGAR, CANTT.,","THAPPA MODALIAR STREET, SHIVAJI NAGAR, CANTT,"
Modified,00447,address.line2,NEAR MUTHOOT FINANCE & CANARA BANK ATM,CANARA BANK ATM
Modified,00447,contact,080- 25541564,
Modified,02221,mobile,7899747562,8951447301
Modified,02221,contact,08192- 255575,
Modified,02712,contact,6792-254143,
Modified,04738,coords,"['26.9639233000', '88.2730135000']","['26.9702960000', '88.2735910000']"
Modified,04738,email,,sonada@bkivv.org
Modified,04738,address.line3,T.N. ROAD,SONADA
Modified,04738,address.line2,BEHIND BANDHAN BANK,"HILL CART ROAD, RATO MATAY"
Modified,04738,address.line1,H NO: 174,H NO: 169
Modified,03811,mobile,9869189565,"8779582367, 9869189565"
Modified,02177,name,IDAR,IDAR (SABARKANTHA)
Modified,02177,contact,02778- 252516,
Modified,02522,address.line2,"BHAI KAKA NAGAR, BHAI KAKA MARG, OFF:THALTEJ ROAD","BHAI KAKA NAGAR, OFF:THALTEJ ROAD"
Modified,02522,address.line1,"1, ANJAN APARTMENT","H NO: 1, ANJAN APARTMENT"
Modified,04372,coords,"['24.3049856000', '78.5273988000']","['24.3061090000', '78.5292650000']"
Modified,04372,mobile,"7225089442, 7509646077","7225089442, 7898445547"
Modified,04372,address.line3,"RAI MOHALA, WARD NO: 11",WARD NO: 5
Modified,04372,address.line2,"NEAR HANUMAN FATAK, OPP: PATERIYA COLLEGE","BAKSI WADA, NEAR PUNJAB NATIONAL BANK"
Modified,04372,address.line1,H.NO : 567,PRABHU UPVAN
Modified,02875,name,VIDYANAGAR,AMTALA (BISHNUPUR)
Modified,02875,coords,"['22.3872490000', '88.2355320000']","['22.3868710000', '88.2626370000']"
Modified,02875,address.line3,THANA: BISHNUPUR,TAL: BISHNUPUR
Modified,02875,address.line2,"VIDYANAGAR, NIBARAN DUTTA ROAD",AMTALA
Modified,02875,address.city,VIDYANAGAR,AMTALA
Modified,02875,address.line1,"PLOT NO: 537, NEAR DISTRICT LIBRARY","DAG NO: 720, H/O ASIT KANRAR"
Modified,00277,address.line2,SWAMI NARAYAN NAGAR,"SWAMI NARAYAN NAGAR, RAMPARK AREA"
Modified,00277,contact,02774- 246720,
Modified,01828,contact,08380- 229395,
Modified,04154,coords,"['29.0738050000', '78.3507290000']","['29.0742900000', '78.3504240000']"
Modified,04154,mobile,9258252811,"9258252811, 9528088483"
Modified,04154,address.pincode,246725,246734
Modified,04154,address.line3,TAL: CHANDPUR,"PHEENA, TAL: CHANDPUR"
Modified,04154,address.line1,"H NO: 35, HOLY CHOWK","H NO: 20, HOLY CHOWK"
Modified,04154,contact,9528088483,
Modified,03183,contact,2625-233141,
Modified,01157,name,ALMEL,ALMEL (VIJAYAPURA)
Modified,01157,address.line2,LAXMI CHOWK DESHMUKH WADE,"LAXMI CHOWK DESHMUKH WADE, MAIN ROAD"
Modified,01072,name,VALAD SADHANA BHAWAN,VALAD GANDHINAGAR
Modified,01072,address.line3,N.HIGHWAY NO: 8,OPP: PHIROJPUR VILLAGE
Modified,01072,address.line2,TRIMURTI NURSERY,"TRIMURTI NURSERY, N.HIGHWAY NO: 8"
Modified,04350,coords,"['23.7896550000', '78.3956670000']","['23.7918830000', '78.3936920000']"
Modified,04350,address.line3,"SHYAM MAHARAJ KA WADA MOHALLA, WARD NO: 3",WARD NO: 01
Modified,04350,address.line2,OPP: SARASWATI GYAN MANDIR SCHOOL,"COLLEGE ROAD, NEAR DASHAHARA GROUND"
Modified,04350,address.line1,H NO: 200/73,BRAHMA KUMARIS
Modified,03361,mobile,"9556208817, 7077860359, 7008078144","9556208817, 7008078144"
Modified,03361,address.line3,NEAR BADHI POKHARI,
Modified,03361,address.line2,TANTI SAHI ROAD,"TANTI SAHI ROAD, NEAR BADHI POKHARI"
Modified,03619,mobile,7698576264,"7698576264, 8160626734"
Modified,04242,coords,"['21.5642520000', '73.2142030000']","['21.5627290000', '73.2158860000']"
Modified,04242,mobile,"6352645578, 9426189023, 9427187505","6352645578, 9427187505"
Modified,04242,address.line3,"JHANKHVAV ROAD, TAL: VALIA",TAL: VALIA
Modified,04242,address.line2,"KOSADA FALIYU, NEAR KHODIYAR MANDIR",JADAV FALIYU
Modified,04242,address.line1,H NO: 1/137,H NO: 3-77
Modified,00448,address.line1,"H.NO: 2301, OM SHANTI BHAVAN","H.NO: 2301, OM SHANTI BHAWAN"
Modified,01106,mobile,"9427653536, 9106630211",9106630211
Modified,01106,address.line3,"CHORYASI,CITY AREA","CITY AREA, TAL: CHORYASI"
Modified,01106,address.line1,"203, 204, DULESHWAR APARTMENT","FLAT NO: 203, 204, DULESHWAR APARTMENT"
Modified,01106,contact,0261-2454546,
Modified,01831,mobile,8277621983,"8277621983, 9483866842"
Modified,01831,address.line2,2ND CROSS,"2ND CROSS, NEAR BENDRE BHAWAN"
Modified,03746,address.line3,OPP: SHANTI POLE ROAD,OPP: SHANTI POLE
Modified,03746,address.line2,"NAND TANUJ TWIN BUNGLOWS, SOJITRA ROAD","NAND TANUJ TWIN BUNGLOWS, BRAHMAKUMARIS ROAD"
Modified,03872,contact,080-49569942,
Modified,03289,email,,devlalicamp.nsk@bkivv.org
Modified,03289,contact,0253- 2494949,
Modified,00122,address.line3,NEAR GANDHI CHOWK,
Modified,00122,address.line2,"PLOT NO- 328/8183, GANESH NAGAR ROAD","GANESH NAGAR ROAD, NEAR GANDHI CHOWK"
Modified,00122,address.line1,"VARDANI BHAWAN, BUILDING NO: 115","VARDANI BHAWAN, BUILDING NO: 115, PLOT NO- 328/8183"
Modified,00122,contact,06646-256383,
Modified,01496,address.line3,WARD NO:4,
Modified,01496,address.line2,SURAJ COLONY,"SURAJ COLONY, WARD NO:4, NH-305"
Modified,01104,mobile,"9979395375, 9313461926",9979395375
Modified,03482,name,RAMAN,RAMAN (BATHINDA)
Modified,01604,section,00836,00864
Modified,00575,mobile,9422175053,"9422175053, 9545028922"
Modified,00575,address.line2,"BRAHMA KUMARIS MARG, KASTURBA ROAD",KASTURBA ROAD
Modified,00575,contact,07172- 271806,
Modified,04688,coords,"['21.2782136000', '86.4584270000']","['21.2789860000', '86.4591880000']"
Modified,04688,mobile,"8637230330, 9511615460",8637230330
Modified,04688,district,Baleshwar,BALASORE
Modified,04688,address.line3,KHAIRA,"NEAR SHIV MANDIR, KHAIRA"
Modified,04688,address.line2,NEAR KUPARI SORO ROAD,"ALADA CHHAKA, SORO ROAD"
Modified,04688,address.line1,KHATA NO: 188/130,"HOUSE NO: 188, 2ND FLOOR, C/O HARIHARA DUTTA"
Modified,02958,address.line3,NEAR SHIVANJALI SHOPPING CENTRE,
Modified,02958,address.line2,HIGHWAY ROAD,"HIGHWAY ROAD, NEAR SHIVANJALI SHOPPING CENTRE"
Modified,01491,address.line3,WARD NO: 9,HANUMANGARH ROAD
Modified,01491,address.line2,MURLI DHAR FACTORY GALI,"MURLI DHAR FACTORY GALI, WARD NO: 9"
Modified,01491,address.line1,"H NO: 4932, SHIV DARSHAN BHAWAN","H NO: 0275, SHIV DARSHAN BHAWAN"
Modified,00159,name,JATNI,JATNI (KHORDHA)
Modified,00159,mobile,9439470999,"9439470999, 7683970709, 8118876085"
Modified,00159,address.line3,KHORDHA ROAD,
Modified,00159,address.line2,BARA BAZAR,"BARA BAZAR, KHORDHA ROAD"
Modified,00159,contact,0674- 2490835,
Modified,02298,mobile,"6352800667, 9724478988",6352800667
Modified,02298,contact,02820-233222,
Modified,01837,mobile,9353115194,9449316131
Modified,01837,address.line3,WARD NO:7,
Modified,01837,address.line2,PANCHAYAT ROAD,"PANCHAYAT ROAD, WARD NO:7"
