ChangeType,branch_code,FieldName,OldValue,NewValue
Modified,00701,address.line1,'VISHWAKALYANKARI BHAWAN',VISHWAKALYANKARI BHAWAN
Modified,00701,contact,0866-2564338,
Modified,01820,address.line2,BRAHMA KUMARIS ROAD,"BRAHMA KUMARIS ROAD, SATYANARAYAN PETE"
Modified,02138,address.line2,"WAGYANI PLOT, POLICE STATION ROAD","VAGYANI PLOT, POLICE STATION ROAD"
Modified,02138,contact,02342- 243800,
Modified,02619,address.line2,POLERAMMA GUDI ST.,POLERAMMA GUDI VEEDHI
Modified,02619,address.line1,"FARISTHA BHAVAN, D.NO: 3-1","FARISTHA BHAWAN, D.NO: 3-1"
Modified,04254,address.line1,"O/204, SHAYONA AAGMAN","FLAT NO: O/204, SHAYONA AAGMAN"
Modified,00374,mobile,9008912241,"9008912241, 8073638025"
Modified,00776,address.line2,,NEAR HEAD POST OFFICE
Modified,00776,address.line1,NEAR HEAD POST OFFICE,KHASRA NO: 693
Modified,04539,mobile,9164924388,7975451259
Modified,01109,address.line1,"""PRABHU UPHAR"", ASHIRWAD TOWNSHIP-1","PRABHU UPHAR, ASHIRWAD TOWNSHIP-1"
Modified,01109,contact,0261-2274330,
Modified,01109,mobile,"9427120211, 9427106811","9427120211, 9106907175"
Modified,02321,address.line1,KALPVRUKSH,"KALPVRUKSH, H.NO: 3413"
Modified,00230,mobile,9426558571,"9426558571, 6354516939"
Modified,01691,email,,tarsali.brd@bkivv.org
Modified,03692,district,ANANTAPUR,ANANTAPURAMU
Modified,00305,address.line1,"GYAN SURYA BHAWAN , HOUSE NO: 1049","GYAN SURYA BHAWAN ,H.NO: 1049"
Modified,00305,contact,02632-253436,
Modified,00305,mobile,"9426812655, 8980063725","9426812655, 8160780563"
Modified,04960,email,,kesariya@bkivv.org
Modified,04348,mobile,9611152010,9945601289
Modified,02192,address.line1,H.NO: MIG- 416,"H.NO: 45-8-338, DIVYA ANUBHUTI BHAWAN"
Modified,02192,mobile,"6300073731, 9966493757",8121280742
Modified,02866,contact,08932- 205044,
Modified,02866,mobile,9959272126,8985367191
Modified,01832,mobile,6361131556,8792074549
Modified,00577,address.line1,"H.NO. 17-1-14, ""OM SHANTI NILAYAM""","H.NO. 17-1-14, OM SHANTI NILAYAM"
Modified,00577,contact,08594-234768,
Modified,03635,address.line3,"MMTC COLONY ROAD, SEETHAMMADHARA","NEAR KSHATRIYA KALYANA MANDAPAM, SEETHAMMADHARA"
Modified,03635,address.line2,NEAR MORE SUPER MARKET,"ASR NAGAR, NEXT LEFT LANE FROM NARAYANA SCHOOL"
Modified,03635,address.line1,H.NO: 55-14-6,H.NO: 50-1-46
Modified,03635,contact,0891- 2763377,
Modified,03635,mobile,9866671036,"9866671036, 7396071371"
Modified,03635,email,,seethammadhara.vsp@bkivv.org
Modified,03635,coords,"['17.7448056000', '83.3171264000']","['17.7457100000', '83.3129550000']"
Modified,01275,mobile,9347674933,9353835578
